"CODE","BEGINNPROBENAHME_DATUM","BEGINNPROBENAHME_ZEIT","ENDEPROBENAHME_DATUM","ENDEPROBENAHME_ZEIT","WERT_NUM","Methode","BG","NG","NAME","PROBEARTID","EINHEIT","PARAMETERID_BAFU","PARAMETERGRUPPE","PARAMETER"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Linuron","Pestizide","Linuron"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","MCPA","Pestizide","MCPA"
"913","26.02.2024","00:00","10.03.2024","23:59","0.032224","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Mecoprop","Pestizide","Mecoprop"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metalaxyl","Pestizide","Metalaxyl"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metamitron","Pestizide","Metamitron"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metazachlor","Pestizide","Metazachlor"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metobromuron","Pestizide","Metobromuron"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metolachlor","Pestizide","Metolachlor"
"913","26.02.2024","00:00","10.03.2024","23:59","0.0720","GC-MS","0.100","0.050","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Permethrin","Pestizide","Permethrin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Pirimicarb","Pestizide","Pirimicarb"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Propiconazol","Pestizide","Propiconazol"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Terbuthylazin","Pestizide","Terbuthylazin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Terbutryn","Pestizide","Terbutryn"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Irgarol","Pestizide","Irgarol"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Dimethachlor","Pestizide","Dimethachlor"
"913","26.02.2024","00:00","10.03.2024","23:59","0.0369","GC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Chlorpyrifos","Pestizide","Chlorpyrifos"
"913","26.02.2024","00:00","10.03.2024","23:59","0.004507","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Azoxystrobin","Pestizide","Azoxystrobin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Carbendazim","Pestizide","Carbendazim"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Chloridazon","Pestizide","Chloridazon"
"913","26.02.2024","00:00","10.03.2024","23:59","0.049196","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metazachlor-ESA","Pestizide","Metazachlor-ESA (BH 479-08)"
"913","26.02.2024","00:00","10.03.2024","23:59","0.049762","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metolachlor-ESA","Pestizide","Metolachlor-ESA (CGA 354743)"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Propyzamid","Pestizide","Propyzamid"
"913","26.02.2024","00:00","10.03.2024","23:59","0.318168","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Desphenyl-chloridazon","Pestizide","Desphenyl-chloridazon"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Napropamid","Pestizide","Napropamid"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Thiacloprid","Pestizide","Thiacloprid"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Cyproconazol","Pestizide","Cyproconazol"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Flufenacet","Pestizide","Flufenacet"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Imidacloprid","Pestizide","Imidacloprid"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Methoxyfenozid","Pestizide","Methoxyfenozid"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Thiamethoxam","Pestizide","Thiamethoxam"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Tebuconazol","Pestizide","Tebuconazol"
"913","26.02.2024","00:00","10.03.2024","23:59","0.0000","GC-MS","0.100","0.050","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Deltamethrin","Pestizide","Deltamethrin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.0000","GC-MS","0.050","0.025","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","lambda-Cyhalothrin","Pestizide","lambda-Cyhalothrin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metribuzin","Pestizide","Metribuzin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Nicosulfuron","Pestizide","Nicosulfuron"
"913","26.02.2024","00:00","10.03.2024","23:59","0.124144","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Acesulfam","Mikroverunreinigungen","Acesulfam"
"913","26.02.2024","00:00","10.03.2024","23:59","0.023462","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Cyclamat","Mikroverunreinigungen","Cyclamat"
"913","26.02.2024","00:00","10.03.2024","23:59","2.790663","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sucralose","Mikroverunreinigungen","Sucralose"
"913","26.02.2024","00:00","10.03.2024","23:59","0.516537","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Benzotriazol","Mikroverunreinigungen","Benzotriazol"
"913","26.02.2024","00:00","10.03.2024","23:59","0.282606","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","4-und_5-Methylbenzotriazol","Mikroverunreinigungen","4- und 5-Methylbenzotriazol"
"913","26.02.2024","00:00","10.03.2024","23:59","0.015406","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Carbamazepin","Mikroverunreinigungen","Carbamazepin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.245026","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diclofenac","Mikroverunreinigungen","Diclofenac"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Naproxen","Mikroverunreinigungen","Naproxen"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Bezafibrat","Mikroverunreinigungen","Bezafibrat"
"913","26.02.2024","00:00","10.03.2024","23:59","0.017126","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Atenolol","Mikroverunreinigungen","Atenolol"
"913","26.02.2024","00:00","10.03.2024","23:59","0.028787","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metoprolol","Mikroverunreinigungen","Metoprolol"
"913","26.02.2024","00:00","10.03.2024","23:59","0.004502","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sotalol","Mikroverunreinigungen","Sotalol"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Azithromycin","Mikroverunreinigungen","Azithromycin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.027875","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Clarithromycin","Mikroverunreinigungen","Clarithromycin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.051693","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sulfamethoxazol","Mikroverunreinigungen","Sulfamethoxazol"
"913","26.02.2024","00:00","10.03.2024","23:59","0.017484","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Trimethoprim","Mikroverunreinigungen","Trimethoprim"
"913","26.02.2024","00:00","10.03.2024","23:59","0.403475","LC-MS","0.100","0.050","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Iopromid","Mikroverunreinigungen","Iopromid"
"913","26.02.2024","00:00","10.03.2024","23:59","0.065789","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Amidotrizoesaeure","Mikroverunreinigungen","Amidotrizoesäure"
"913","26.02.2024","00:00","10.03.2024","23:59","0.34821","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","4-Acetamidoantipyrin","Mikroverunreinigungen","4-Acetamidoantipyrin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.18863","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","4-Formylaminoantipyrin","Mikroverunreinigungen","4-Formylaminoantipyrin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Acetyl-sulfamethoxazol","Mikroverunreinigungen","Acetyl-sulfamethoxazol"
"913","26.02.2024","00:00","10.03.2024","23:59","0.033348","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Tramadol","Mikroverunreinigungen","Tramadol"
"913","26.02.2024","00:00","10.03.2024","23:59","0.062263","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Amisulprid","Mikroverunreinigungen","Amisulprid"
"913","26.02.2024","00:00","10.03.2024","23:59","0.090638","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Candesartan","Mikroverunreinigungen","Candesartan"
"913","26.02.2024","00:00","10.03.2024","23:59","0.012197","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Citalopram","Mikroverunreinigungen","Citalopram"
"913","26.02.2024","00:00","10.03.2024","23:59","0.111186","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Hydrochlorthiazid","Mikroverunreinigungen","Hydrochlorthiazid"
"913","26.02.2024","00:00","10.03.2024","23:59","0.060272","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Irbesartan","Mikroverunreinigungen","Irbesartan"
"913","26.02.2024","00:00","10.03.2024","23:59","0.040916","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Venlafaxin","Mikroverunreinigungen","Venlafaxin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Asulam","Pestizide","Asulam"
"913","26.02.2024","00:00","10.03.2024","23:59","0.012519","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Boscalid","Pestizide","Boscalid"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Cyprodinil","Pestizide","Cyprodinil"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Epoxiconazol","Pestizide","Epoxiconazol"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Fludioxonil","Pestizide","Fludioxonil"
"913","26.02.2024","00:00","10.03.2024","23:59","0.160924","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Gabapentin","Mikroverunreinigungen","Gabapentin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Iprovalicarb","Pestizide","Iprovalicarb"
"913","26.02.2024","00:00","10.03.2024","23:59","0.151944","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Lamotrigin","Mikroverunreinigungen","Lamotrigin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Lenacil","Pestizide","Lenacil"
"913","26.02.2024","00:00","10.03.2024","23:59","0.513747","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metformin","Mikroverunreinigungen","Metformin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.019301","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Paracetamol","Mikroverunreinigungen","Paracetamol"
"913","26.02.2024","00:00","10.03.2024","23:59","0.005439","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Propamocarb","Pestizide","Propamocarb"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Pyrimethanil","Pestizide","Pyrimethanil"
"913","26.02.2024","00:00","10.03.2024","23:59","0.122073","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sitagliptin","Mikroverunreinigungen","Sitagliptin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Spiroxamin","Pestizide","Spiroxamin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.027106","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sulfapyridin","Mikroverunreinigungen","Sulfapyridin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.017874","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Mefenaminsaeure","Mikroverunreinigungen","Mefenaminsäure"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sulfamethazin","Mikroverunreinigungen","Sulfamethazin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.0000","GC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Chlorpyrifos-methyl","Pestizide","Chlorpyrifos-methyl"
"913","26.02.2024","00:00","10.03.2024","23:59","0.0000","GC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Bifenthrin","Pestizide","Bifenthrin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Chlorothalonil_R417888","Pestizide","Chlorothalonil R417888"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Foramsulfuron","Pestizide","Foramsulfuron"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diflufenican","Pestizide","Diflufenican"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Mesosulfuron-methyl","Pestizide","Mesosulfuron-methyl"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Methiocarb","Pestizide","Methiocarb"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Fenoxycarb","Pestizide","Fenoxycarb"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Clothianidin","Pestizide","Clothianidin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Acetamiprid","Pestizide","Acetamiprid"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.002","0.001","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Fipronil","Pestizide","Fipronil"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Prosulfocarb","Pestizide","Prosulfocarb"
"913","26.02.2024","00:00","10.03.2024","23:59","0.277975","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Valsartansaeure","Mikroverunreinigungen","Valsartansäure"
"913","26.02.2024","00:00","10.03.2024","23:59","0.3434","GC-MS","0.050","0.025","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Fipronil","Pestizide","Fipronil"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","","Mikroverunreinigungen","6PPD-Quinon"
"913","26.02.2024","00:00","10.03.2024","23:59","0.097001","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","","Mikroverunreinigungen","Hexamethoxymethylmelamin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.622011","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Melamin","Mikroverunreinigungen","Melamin"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.100","0.050","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","2-4-D","Pestizide","2,4-D"
"913","11.03.2024","00:00","24.03.2024","23:59","0.005502","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Atrazin","Pestizide","Atrazin"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Bentazon","Pestizide","Bentazon"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Chlortoluron","Pestizide","Chlortoluron"
"913","11.03.2024","00:00","24.03.2024","23:59","0.0352","GC-MS","0.050","0.025","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Cypermethrin","Pestizide","Cypermethrin"
"913","11.03.2024","00:00","24.03.2024","23:59","0.026869","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","DEET","Mikroverunreinigungen","DEET"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diazinon","Pestizide","Diazinon"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Dimethenamid","Pestizide","Dimethenamid"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Dimethoat","Pestizide","Dimethoat"
"913","11.03.2024","00:00","24.03.2024","23:59","0.003117","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diuron","Pestizide","Diuron"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Ethofumesat","Pestizide","Ethofumesat"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Isoproturon","Pestizide","Isoproturon"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Linuron","Pestizide","Linuron"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","MCPA","Pestizide","MCPA"
"913","11.03.2024","00:00","24.03.2024","23:59","0.018896","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Mecoprop","Pestizide","Mecoprop"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metalaxyl","Pestizide","Metalaxyl"
"913","11.03.2024","00:00","24.03.2024","23:59","0.002821","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metamitron","Pestizide","Metamitron"
"913","11.03.2024","00:00","24.03.2024","23:59","0.010368","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metazachlor","Pestizide","Metazachlor"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metobromuron","Pestizide","Metobromuron"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metolachlor","Pestizide","Metolachlor"
"913","11.03.2024","00:00","24.03.2024","23:59","0.0000","GC-MS","0.100","0.050","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Permethrin","Pestizide","Permethrin"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Pirimicarb","Pestizide","Pirimicarb"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Propiconazol","Pestizide","Propiconazol"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Terbuthylazin","Pestizide","Terbuthylazin"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Terbutryn","Pestizide","Terbutryn"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Irgarol","Pestizide","Irgarol"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Dimethachlor","Pestizide","Dimethachlor"
"913","11.03.2024","00:00","24.03.2024","23:59","0.0442","GC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Chlorpyrifos","Pestizide","Chlorpyrifos"
"913","11.03.2024","00:00","24.03.2024","23:59","0.005555","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Azoxystrobin","Pestizide","Azoxystrobin"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Carbendazim","Pestizide","Carbendazim"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Chloridazon","Pestizide","Chloridazon"
"913","11.03.2024","00:00","24.03.2024","23:59","0.050818","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metazachlor-ESA","Pestizide","Metazachlor-ESA (BH 479-08)"
"913","11.03.2024","00:00","24.03.2024","23:59","0.058018","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metolachlor-ESA","Pestizide","Metolachlor-ESA (CGA 354743)"
"913","11.03.2024","00:00","24.03.2024","23:59","0.032838","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Propyzamid","Pestizide","Propyzamid"
"913","11.03.2024","00:00","24.03.2024","23:59","0.305331","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Desphenyl-chloridazon","Pestizide","Desphenyl-chloridazon"
"913","11.03.2024","00:00","24.03.2024","23:59","0.014629","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Napropamid","Pestizide","Napropamid"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Thiacloprid","Pestizide","Thiacloprid"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Cyproconazol","Pestizide","Cyproconazol"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Flufenacet","Pestizide","Flufenacet"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Imidacloprid","Pestizide","Imidacloprid"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Methoxyfenozid","Pestizide","Methoxyfenozid"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Thiamethoxam","Pestizide","Thiamethoxam"
"913","11.03.2024","00:00","24.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Tebuconazol","Pestizide","Tebuconazol"
"913","11.03.2024","00:00","24.03.2024","23:59","0.0000","GC-MS","0.100","0.050","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Deltamethrin","Pestizide","Deltamethrin"
